,Number_PP,Name,Full_name,Owners_name,Kind,Price,Qty_stock,Remaining_amount
1104,2121,Угол внутренний,Угол внутренний,Строительные товары двери,Товар,1.28,368.471,4
1105,2122,Унифлекс,Унифлекс,Строительные товары двери,Товар,30.12,760.2289099999999,2
1106,2123,Усилитель соединителя,Усилитель соединителя,Строительные товары двери,Товар,85.57,878.7513,46
1107,2124,Услуги,Услуги,Услуги,Услуга,10.73,429.4603,17
1108,2125,Услуги,,,Услуга,25.36,218.5528,48
1109,2126,Услуги,Услуги,Услуги,Услуга,84.54,705.596,7
1110,2127,Услуги грузоперевозки,Услуги грузоперевозки,Услуги,Услуга,91.22,405.36944,1
1111,2130,Услуги по доставке документов и грузов,Услуги по доставке документов и грузов,Услуги,Услуга,1.64,605.992,2
1112,2131,Услуги по подбору персонала,Услуги по подбору персонала,Услуги,Услуга,63.24,886.5603,64
1113,2132,Услуги пультовой охраны,Услуги пультовой охраны,Услуги,Услуга,55.13,48.2646,24
1114,2133,Услуги связи,Услуги связи,Услуги,Услуга,10.61,559.5930000000001,99
1115,2134,Устройство хранения ключевой информации ruToken Контур Диадок (USB-ключ),Устройство хранения ключевой информации ruToken Контур Диадок (USB-ключ),Услуги,Услуга,21.68,12.0,9
1116,2135,Устройство хранения ключевой информации ruToken СБиС (USB-ключ),Устройство хранения ключевой информации ruToken СБиС (USB-ключ),Услуги,Услуга,10.28,493.5068,4
1117,2136,Участие в торгах (ключ ЭЦП),Участие в торгах (ключ ЭЦП),Услуги,Услуга,23.26,487.11327,62
1118,2137,Фальцевая панель,Фальцевая панель,Строительные товары двери,Товар,81.43,94.7654,42
1119,2140,Фасад,Фасад,Материалы,Материал,53.53,618.3308099999999,54
1120,2141,Фиксатор для арматуры,Фиксатор для арматуры,Строительные товары двери,Товар,61.86,885.54746,1
1121,2142,Флешка,Флешка,Материалы,Материал,57.76,847.4892199999999,72
1122,2143,Флипчарт 70*100 на треноге Attache FS710,Флипчарт 70*100 на треноге Attache FS710,Материалы,Материал,50.78,529.26862,62
1123,2144,Холодильник,Холодильник,Материалы,Материал,32.59,574.18706,66
1124,2145,Холодильник SMEG,Холодильник SMEG,Строительные товары двери,Товар,92.78,658.61049,24
1125,2146,Хомут трубы,Хомут трубы,Строительные товары двери,Товар,95.16,804.76508,64
1126,2147,Хранение товара на складе,Хранение товара на складе,Услуги,Услуга,68.0,63172.0,929
1127,2150,Ценникодержатель на бар 600мм,Ценникодержатель на бар 600мм,Оборудование,Товар,0.8300000000000001,84.69,72
1128,2151,Цепь пильная,Цепь пильная,Материалы,Материал,62.4,857.53476,8
1129,2152,Чайник,Чайник,Строительные товары двери,Товар,20.47,626.12814,22
1130,2153,Черенок для лопат ,Черенок для лопат ,Материалы,Материал,86.93,665.57808,45
1131,2154,Чернила ГАММА синие ,Чернила ГАММА синие ,Материалы,Материал,78.6,762.59893,2
1132,2155,Швабра,Швабра,Материалы,Материал,27.98,162.4532,76
1133,2156,Шкаф,Шкаф,Материалы,Материал,43.2,6.0,3
1134,2157,Шкаф-гардероб,Шкаф-гардероб,Материалы,Материал,8.97,345.3094,65
1135,2160,Шкурка,Шкурка,Материалы,Материал,35.96,999.35924,4
1136,2161,Шнур 91205 PRIMO PLUS 303,Шнур 91205 PRIMO PLUS 303,Сварочный шнур,Товар,99.15,382.37875,3
1137,2162,Шнур CWELD-91821 Пацифик 1,Шнур CWELD-91821 Пацифик 1,Сварочный шнур,Товар,86.63,101.8749,63
1138,2163,Шнур CWELD-91920 Пацифик 10,Шнур CWELD-91920 Пацифик 10,Сварочный шнур,Товар,4.8,673.2745,84
1139,2164,Шнур CWELD-92160 Пацифик,Шнур CWELD-92160 Пацифик,Сварочный шнур,Товар,96.28,922.8877,16
1140,2165,Шнур Monolit 915,Шнур Monolit 915,Сварочный шнур,Товар,12.1,923.11085,23
1141,2166,Шнур Polyflor,Шнур Polyflor,Сварочный шнур,Товар,18.59,54.0,6
1142,2167,Шнур телефонный,Шнур телефонный,Материалы,Материал,0.95,332.315,4
1143,2170,Шпаклевка,Шпаклевка,Строительные товары двери,Товар,78.16,210.16412999999997,6
1144,2171,Шпаклевка,Шпаклевка,Строительные товары двери,Товар,6.49,865.5613,85
1145,2172,Штамп,Штамп,Материалы,Материал,51.52,612.3153,24
1146,2173,Щекино,,Линолеум,Товар,92.81,182.16891,42
1147,2174,Щетинистые КОВРИКИ Альфа 0.45*0.6,Щетинистые КОВРИКИ Альфа 0.45*0.6,Альфа,Товар,27.9,976.2723,4
1148,2175,Щетинистые КОВРИКИ Альфа 0.6*0.9,Щетинистые КОВРИКИ Альфа 0.6*0.9,Альфа,Товар,25.96,402.10435,92
1149,2176,Щетинистые покрытие Ромб,Щетинистые покрытие Ромб,Коврики влаговпитывающие,Товар,54.58,933.5092300000001,14
1150,2177,Щетинистые покрытия Альфа,Щетинистые покрытия Альфа,Альфа,Товар,34.52,62.214,24
1151,2200,Щетинистые покрытия Стандарт,Щетинистые покрытия Стандарт,Коврики влаговпитывающие,Товар,78.82,48.3783,36
1152,2201,Элемент питания,Элемент питания,Материалы,Материал,2.36,570.1345,2
1153,2202,Этикетки,Этикетки,Материалы,Материал,5.39,44.236999999999995,16
1154,2203,Юридические услуги,Юридические услуги,Услуги,Услуга,97.74,992.9695800000001,8
1155,2204,Я Дорожки влаговпитывающие (архив),Я Дорожки влаговпитывающие (архив),Коврики влаговпитывающие,Товар,59.93,633.37935,69
1156,2205,ЯАРХИВ Ковровые покрытия СИНТЕЛОН,,Ковролин,Товар,24.49,604.1479099999999,96
